3215,A BAR + Kitchen,http://www.abardc.com,Foggy Bottom,http://www.abardc.com/dc-bar-drinks-and-happy-hour.aspx
2427,Matchbox Vintage Pizza Bistro,http://www.matchboxchinatown.com,Downtown,http://www.matchboxrestaurants.com/menu/happy-hour/
2557,Catch 15,http://www.catch15dc.com,Downtown,http://media.wix.com/ugd/568a9b_5aa7902fff7f47b98331322bad09ed68.pdf
2764,Bistrot Lepic & Wine Bar,http://www.bistrotlepic.com,Georgetown,http://www.bistrotlepic.com/index.php
2446,Union Pub,http://www.unionpubdc.com,Capitol Hill,http://unionpubdc.com/daily-specials/
3065,Tenley Bar & Grill,http://www.tenleybar.com,North DC,http://www.tenleybar.com/happy-hour---brunch.html
2999,MXDC Cocina Mexicana,http://www.mxdcrestaurant.com,Downtown,http://www.mxdcrestaurant.com/happy-hour-menu/
2465,Clyde's,http://www.clydes.com/gallery-place,Downtown,http://www.clydes.com/gallery-place
2638,Boqueria,http://www.boquerianyc.com,Dupont Circle,http://www.boquerianyc.com/boqueriadc/menu_happyhour.html
2713,Rebellion,http://www.rebelliondc.com/,Dupont Circle,http://rebelliondc.com/todays-specials/
2403,Ambar Balkan Cuisine,http://www.ambarrestaurant.com,Capitol Hill,http://www.ambarrestaurant.com/wp-content/uploads/2015/10/Happy-Hour-4.22.16.pdf-last.pdf
2815,Sea Catch Restaurant & Raw Bar,http://www.seacatchrestaurant.com,Georgetown,http://www.seacatchrestaurant.com/menus.aspx
2534,Thip Khao,http://www.thipkhao.com,Columbia Heights,http://www.thipkhao.com/happy-hour/
2925,Scarlet Oak,http://www.scarletoakdc.com,Waterfront,http://www.scarletoakdc.com/happy-hour-specials/
2460,Asian Spice,http://www.asianspice.us,Downtown,http://www.asianspice.us/menu_th_happy_hour.html
2789,Georgetown Piano Bar,http://www.georgetownpianobar.com,Georgetown,http://www.georgetownpianobar.com/happyhourspecials/
2736,Burger Tap & Shake,http://www.burgertapshake.com/burgertap.html,Foggy Bottom,http://www.burgertapshake.com/menus.html
2357,Pop's SeaBar,http://www.popsseabar.com,Adams Morgan,http://www.popsseabar.com/#!summer-2016-specials-and-events/c24dg
2624,Ankara,http://www.ankaradc.net,Dupont Circle,http://www.ankaradc.net/menu/
2468,Carving Room Kitchen & Bar,http://www.carvingroom.com,Downtown,http://carvingroom.com/happy-hour/
2909,Slipstream,http://www.slipstreamdc.com,Logan Circle,http://slipstreamdc.com/our-menu/
2416,Capitol Lounge,http://www.capitolloungedc.com,Capitol Hill,http://www.capitolloungedc.com/menu/
2810,Paolo's Ristorante,http://www.paolosristorante.com,Georgetown,http://paolosristorante.com/happy-hour/
2834,The Argonaut,http://www.argonautdc.com,H Street,http://argonautdc.com/specials/daily-deals/
2539,Acadiana,http://www.acadianarestaurant.com/acadiana.html,Shaw,https://www.google.com.eg/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwi30KPMirzOAhXEPBoKHcmVC3EQFggbMAA&url=http%3A%2F%2Fwww.acadianarestaurant.com%2Fdownloads%2Fclientuploads%2Facadiana-menu_83_3216406366.pdf&usg=AFQjCNFB2YUnWU6EGKkptUIjpN1WaClCyg&sig2=AJViSPjRkEo1O35I5ysKag
2513,St. Arnold's,http://www.starnoldsmusselbar.com/#,Dupont Circle,http://starnoldsmusselbar.com/happy-hour/
3100,Dunya Restaurant and Bar,http://www.dunyadc.com,Columbia Heights,http://www.dunyadc.com/#drink
2383,The Pub & The People,http://www.thepubandthepeople.com,East DC,http://www.thepubandthepeople.com/dinner-menu.pdf
3106,Kapnos,http://www.kapnosdc.com,U Street,http://kapnosdc.com/happy-hour/
3056,Station 4,http://www.station4dc.com,Waterfront,http://033ec7e.netsolhost.com/menu/happy-hour-baseball-specials/
2382,Old Engine 12 Restaurant,http://www.oldengine12restaurant.com/,East DC,http://www.oldengine12restaurant.com/event-spaces/
3002,Occidental,http://www.occidentaldc.com,Downtown,http://www.occidentaldc.com/menu/happy-hour1/
2372,Tono Sushi,http://www.tonosushi.com,Friendship Heights,http://tonosushi.wix.com/tonosushi#!happy-hours/c1zsz
2696,Lucky Bar,http://www.luckybardc.com,Dupont Circle,http://www.luckybardc.com/Specials
2971,Cuba Libre Restaurant & Rum Bar,http://www.cubalibrerestaurant.com/en/washington/,Downtown,http://www.cubalibrerestaurant.com/en/washington/menus/happy-hour/
2483,Lucky Strike,http://www.bowlluckystrike.com/locations/new-york/nyc/,Downtown,http://www.bowlluckystrike.com/locations/new-york/#specials
2458,Alba Osteria,http://www.albaosteriadc.com,Shaw,http://albaosteriadc.com/wp-content/uploads/2013/06/BarMenu2016.pdf
2723,Tabard Inn,http://www.tabardinn.com,Dupont Circle,http://www.tabardinn.com/#!hours/r05kc
2598,Le Bar,http://www.iciurbanbistro.com/Le-Bar,Downtown,http://www.iciurbanbistro.com/Le-Bar
2952,Bibiana Osteria & Enoteca,http://www.bibianadc.com,Downtown,http://www.bibianadc.com/dinner-menu/
3242,The Meeting Place,http://www.themeetingplacedc.net,Downtown,http://www.themeetingplacedc.net/#!happy-hour-menu/c1k9q
3066,James Mackey's Public House,http://www.mackeyspub.com,Foggy Bottom,http://www.mackeyspub.com/specialsdc.html
3250,Elephant & Castle,http://www.elephantcastle.com,Foggy Bottom,http://www.elephantcastle.com/dc_eye
2721,St. Arnold's,http://www.starnoldsdc.com/home,Dupont Circle,http://starnoldsmusselbar.com/happy-hour/
2910,Stoney's Restaurant,http://www.stoneys-dc.com/,Logan Circle,http://www.stoneys-dc.com/menu/happyhour/
2615,Science Club,http://www.scienceclubdc.com,Foggy Bottom,http://www.scienceclubdc.com/#menu
2652,Dirty Martini,http://www.dirtymartinidc.com,Dupont Circle,http://www.dirtymartinidc.com/#venue-hours-of-operation
3203,1831 Bar and Lounge,http://www.1831dc.com/,Dupont Circle,http://www.1831dc.com/happy-hour
2719,Sign of the Whale,http://www.calicojacksnyc.com,Dupont Circle,http://www.calicojacksnyc.com/specials/happy-hour
3201,Cities Restaurant & Lounge,http://www.citieswashington.com,Foggy Bottom,http://www.citiesdc.com/bar-menu.html
2379,Boundary Stone Public House,http://www.boundarystonedc.com,East DC,http://boundarystonedc.com/wp-content/uploads/2016/05/unnamed-300x281.jpg
2502,Cactus Cantina,http://www.cactuscantina.com,Friendship Heights,http://www.cactuscantina.com/2014/04/join-our-happy-hour.html
2885,Baan Thai / Tsunami Sushi,http://www.baanthaidc.com,Logan Circle,http://www.baanthaidc.com/private-parties-and-events
2443,Thunder Grill,http://www.arkrestaurants.com/thunder_grill.html,Capitol Hill,http://arkrestaurants.com/thundergrill/#news-events
2921,Due South,http://www.duesouthdc.com/about/,Waterfront,http://duesouthdc.com/menu/
3104,El Centro D.F.,http://www.elcentrodf.com,U Street,http://www.richardsandoval.com/elcentrodf/uploads/menus/elcentrodf-happy-hour.pdf
2514,The Airedale,http://www.airedaledc.com,Columbia Heights,http://www.airedaledc.com/menu-marquee/
3043,Banana Cafe and Piano Bar,http://www.bananacafedc.com,Capitol Hill,http://www.bananacafedc.com/about.shtml
2756,Chad's,http://www.dcchadwicks.com,North DC,http://chadsdc.com/specials.html
3050,Trusty's,http://www.trustysdc.com,Capitol Hill,http://www.trustysdc.com/specials.htm
2380,El Camino,http://www.elcaminodc.com/,East DC,http://www.elcaminodc.com/contact
2459,Bar 7,http://bar7dc.com/,Shaw,http://bar7dc.com/happy-hour-menu/
2844,Driftwood Kitchen,http://www.driftwooddc.com,H Street,http://www.driftwooddc.com/our-menu.html
2782,El Centro D.F.,http://www.richardsandoval.com/elcentrogtown/,Georgetown,http://www.richardsandoval.com/elcentrogtown/uploads/menus/elcentrogtown-happy-hour.pdf
2371,Southern Hospitality,http://www.sohodc.com,Adams Morgan,http://www.sohodc.com/#happy-hour-section
2535,Zeba,http://www.zebabar.com,Columbia Heights,http://www.zebabar.com/#specials
2531,Maple,http://www.dc-maple.com,Columbia Heights,http://www.dc-maple.com/events/
2836,Biergarten Haus,http://www.biergartenhaus.com,H Street,https://drive.google.com/file/d/0B7Xq_nfzH0WZa01ja3NXelZneW8/view?pref=2&pli=1
2682,James Hoban's Irish Restaurant & Bar,http://www.jameshobansdc.com,Dupont Circle,http://jameshobansdc.com/happy-hour/
2435,Stanton & Greene,http://www.stantonandgreene.com,Capitol Hill,http://www.stantonandgreene.com/#Location
2552,Cafe Soleil,http://www.cafesoleildc.com,Foggy Bottom,http://www.cafesoleildc.com/happy-hour/
2722,STK,http://www.togrp.com/washington-dc/,Dupont Circle,http://togrp.com/asellina-nyc-happy-hour/
2453,Satellite Room,http://www.satellitedc.com,Columbia Heights,http://satellitedc.com/events/
2684,Pizzeria Paradiso,http://www.eatyourpizza.com,Dupont Circle,http://www.eatyourpizza.com/happy-hour/
2575,Equinox,http://www.equinoxrestaurant.com,Downtown,http://www.equinoxrestaurant.com/happy-hour
3241,The Tavern at the Henley Park,http://www.henleypark.com,Shaw,http://www.henleypark.com/resourcefiles/pdf/Happy-Hour-Menu-12-4-2015.pdf
3158,Bar Civita,http://www.barcivita.com,Friendship Heights,http://www.barcivita.com/uploads/4/4/6/0/44609939/summerhhmenu16.pdf
3251,The Brixton,http://www.brixtondc.com,U Street,http://brixtondc.com/#/menu
2990,Pinea,http://www.pineadc.com,Downtown,http://www.pineadc.com/#about-marquee
2523,Pete's New Haven Style Apizza,http://www.petesapizza.com,Columbia Heights,http://petesapizza.com/stores/clarendon/
2796,J. Paul's,http://www.jpaulsdc.com,Georgetown,http://jpaulsdc.com/wp-content/uploads/2014/09/Happy-Hour-05-18-2016-Drinks-Book.pdf
2641,Cafe Citron,http://www.cafecitrondc.com,Dupont Circle,http://www.cafecitrondc.com/happy-hour-2/
3103,JoJo Restaurant & Bar,http://www.jojodc.com,U Street,http://jojodc.com/whats-hot/eventsnews/come-join-us-new-late-night-happy-hour/
2640,Buffalo Billiards,http://www.buffalobilliards.com,Dupont Circle,http://www.buffalobilliardsdc.com/happy-hour/
3111,Provision No. 14,http://www.provisiondc.com,U Street,http://provisiondc.com/food-drink/#happy-hour
2390,Brookland Pint,http://www.brooklandpint.com,East DC,http://brooklandpint.com/weekly-specials/
3007,Penn Social,http://www.pennsocialdc.com,Downtown,http://www.pennsocialdc.com/?project=no-static-party-w-dj-trayze
2367,Rumba Cafe,http://www.rumbacafe.com,Adams Morgan,http://www.rumbacafe.com/happy-hour.html
2741,District Commons,http://www.districtcommonsdc.com,Foggy Bottom,http://www.acadianarestaurant.com/downloads/clientuploads/acadiana-menu_366_3216406366.pdf
3084,Duffy's Irish Pub,http://www.dcduffys.com,U Street,http://www.dcduffys.com/Happy-Hour.html
2806,Mr. Smith's of Georgetown,http://www.mrsmiths.com,Georgetown,http://mrsmiths.com/special-events/
3127,Red Lounge Bar & Grill,http://www.redloungedc.com,U Street,http://redloungedc.com/menu/happyhourmenu/
3118,Masa 14,http://www.masa14.com,U Street,http://www.richardsandoval.com/masa14/
2511,Nanny O'Brien's Irish Pub,http://www.nannyobriens.com/,Friendship Heights,http://nannyobriens.com/events/
2757,Maggiano's Little Italy,http://www.maggianos.com/locations/,North DC,http://www.maggianos.com/images/uploads/pdfs/GenericP1.pdf
2678,Hank's Oyster Bar,http://www.hanksoysterbar.com,Dupont Circle,http://hanksoysterbar.com/wp-content/uploads/HOTH-HH-6.8.16.pdf?50284f
2612,Recessions,http://www.recessionsdc.com,Foggy Bottom,http://www.recessionsdc.com/#!events/c169b
3098,Dino's Grotto,http://www.dinoinshaw.com,U Street,http://dinoinshaw.com/
2495,Rocket Bar,http://www.rocketbardc.com,Downtown,http://rocketbardc.com/
2776,Fiola Mare,http://www.fiolamaredc.com,Georgetown,http://www.fiolamaredc.com/bar/
2366,Roofers Union,http://www.roofersuniondc.com,Adams Morgan,http://roofersuniondc.com/#info
2401,201 Bar,http://www.201bar.com,Capitol Hill,http://www.201bar.com/home/bar/
3144,Al Dente,http://www.aldentedc.com,West DC,http://www.aldentedc.com/wp-content/uploads/2016/08/AlDente_Happy_Hour_Aug16.pdf
3132,Tico DC,http://www.ticodc.com,U Street,http://www.ticodc.com/#!contact/c1d94
2529,Lou's City Bar,http://www.louscitybar.com/,Columbia Heights,https://www.facebook.com/louscitybar/about/?section=hours&tab=page_info
2863,Vendetta,http://www.vendettadc.com,H Street,http://www.vendettadc.com/specials-events/
3252,Bourbon,http://www.bourbondc.com,Adams Morgan,http://static1.squarespace.com/static/5282715de4b0c0e9b15a5854/t/57a0ed53f7e0abd452edcff0/1470164309728/Bourbon+Beer%3ACocktails.pdf
3096,Desperados,http://desperadosburger.com/,U Street,http://desperadosburger.com/
3164,LiLLiES Restaurant & Bar,http://www.lilliesrestaurant.com,Friendship Heights,http://www.lilliesrestaurant.com/drinks/
2691,The Riggsby,http://www.theriggsby.com,Dupont Circle,http://www.theriggsby.com/#!cocktail-party-happy-hour/c1br8
2546,The Black Rooster,http://www.blackroosterpub.com,Foggy Bottom,http://www.blackroosterpub.com/
2705,Mission,http://www.missiondupont.com/,Dupont Circle,http://missiondupont.com/
2795,Il Canale,http://www.ilcanaledc.com,Georgetown,http://www.ilcanaledc.com/#/happyhour
2837,Boundary Road Restaurant,http://www.boundaryrd.com,H Street,
2839,Cusbah,http://www.cusbah.com,H Street,http://cusbah.com/home
3133,Vinoteca Wine Bar & Bistro,http://www.vinotecadc.com,U Street,http://www.vinotecadc.com/
2813,Ri Ra,http://www.rira.com/georgetown,Georgetown,http://www.rira.com/georgetown/drink/
2373,Town Tavern,http://www.towntaverndc.com,Adams Morgan,http://www.towntaverndc.com/
3129,Sudhouse,http://www.sudhousedc.com,U Street,http://www.sudhousedc.com/?page_id=150
3027,Chaplin,http://www.chaplinrestaurantdc.com,Shaw,http://chaplinrestaurantdc.com/
2968,Central Michel Richard,http://www.centralmichelrichard.com,Downtown,http://www.centralmichelrichard.com/menu
2726,Topaz Bar,https://www.kimptonhotels.com/boutique-hotels-in-dc-metro-area,Dupont Circle,https://www.kimptonhotels.com/dine/bar-rouge-washington-dc
2805,Mate,http://www.matedc.com,Georgetown,http://www.matedc.com/happy_hour_menu
2905,Number Nine,http://www.numberninedc.com,Logan Circle,http://www.numberninedc.com/
2899,Ghibellina,http://www.ghibellina.com,Logan Circle,http://ghibellina.com/site/wp-content/uploads/2016/05/GHIB_HH_FOR_WEB.pdf
2629,Bar Dupont,http://www.doylecollection.com/locations/washington_dc_hotels/the_dupont_hotel.aspx,Dupont Circle,https://www.doylecollection.com/var/doyle/storage/original/application/31f2c5a5f41ca7ad9b43769a47820e91.pdf
2368,Smoke & Barrel,http://www.smokeandbarreldc.com,Adams Morgan,https://twitter.com/BeerBBQBourbon?ref_src=twsrc%5Etfw
2977,District Chophouse & Brewery,http://www.districtchophouse.com,Downtown,http://www.districtchophouse.com/menus/22/DC_CH_HHMenu122014.pdf
2376,Uniontown Bar and Grill,http://www.uniontowndc.com/,East of The River,http://www.uniontowndc.com/contact/
2729,Senart's Oyster & Chop House,http://www.senartsdc.com,Capitol Hill,http://www.senartsdc.com/
2993,Laughing Man Tavern,http://www.laughingmantavern.com,Downtown,http://www.laughingmantavern.com/
2733,Bayou,http://www.bayouonpenn.com,West DC,http://www.bayouonpenn.com/
2386,Rustik Tavern,http://www.rustikdc.com,East DC,http://www.rustikdc.com/
2745,GCDC,http://www.grilledcheesedc.com,Foggy Bottom,http://grilledcheesedc.com/specials/
2706,Teddy & The Bully Bar,http://www.teddyandthebullybar.com,Dupont Circle,http://teddyandthebullybar.com/bar/
2808,Old Glory,http://www.oldglorybbq.com,Georgetown,http://www.oldglorybbq.com/menus/glory-hour
2943,DC Reynolds,http://www.dcreynoldsbar.com/,Columbia Heights,http://www.dchappyhours.com/bussinfo.phtml?buss=570
