2860,red rocks neopolitan bistro,http://www.redrocksdc.com,h street,infoh@redrocksdc.com
2502,cactus cantina,http://www.cactuscantina.com,friendship heights,inquiries@cactuscantina.co
2688,lauriol plaza restaurant,http://www.lauriolplaza.com,dupont circle,inquiries@lauriolplaza.co
2992,red apron butchery,http://www.redapronbutchery.com,downtown,inquiries@redapronbutchery.com
2880,the source by wolfgang puck,http://www.wolfgangpuck.com,downtown,james.carley@wolfgangpuck.com
2806,mr. smith's of georgetown,http://www.mrsmiths.com,georgetown,jcandino@mrsmiths.com
3126,policy restaurant & lounge,http://www.policydc.com,u street,jessica@policydc.com
3010,rosa mexicano,http://www.rosamexicano.com,downtown,jforbes@rosamexicano.com
2442,sonoma restaurant and wine bar,http://www.sonomadc.com,capitol hill,karima@sonomadc.com
2930,bidwell,http://www.bidwelldc.com/,east dc,kathy@bidwelldc.com
2336,duplex diner,http://www.duplexdiner.com,adams morgan,kelly@duplexdiner.com
3163,lebanese taverna,http://www.lebanesetaverna.com,friendship heights,khalil@lebanesetaverna.com
2756,chad's,http://www.dcchadwicks.com,north dc,kmm7720@gmail.com
2354,the high dive,,adams morgan,lastlaughllc@gmail.com
2749,tonic restaurant,http://www.tonicrestaurantdc.com,foggy bottom,lauren.tonic@gmail.com
2805,mate,http://www.matedc.com,georgetown,lc@latinconcepts.com
3086,chi-cha lounge,http://www.latinconcepts.com/chicha.php,u street,lc@latinconcepts.com
2901,logan tavern,http://www.logantavern.com,logan circle,logantavern@eatwelldc.com
2698,luna grill & diner,http://www.lunagrillanddiner.com,dupont circle,lunagrillshirlington@gmail.com
2367,rumba café,http://www.rumbacafe.com,adams morgan,manager@rumbacafe.com
2531,maple,http://www.dc-maple.com,columbia heights,maple@dc-maple.com
3137,barcelona wine bar,http://www.barcelonawinebar.com,friendship heights,marketing@barteca.com
3224,barcelona wine bar,http://www.barcelonawinebar.com/washingtondc.htm,logan circle,marketing@barteca.com
2971,cuba libre restaurant & rum bar,http://www.cubalibrerestaurant.com/en/washington/,downtown,marketing@cubalibrerestaurant.com
2338,habana room,http://www.habanavillage.com/,adams morgan,maryferchu75@yahoo.com
2795,il canale,http://www.ilcanaledc.com,georgetown,matteo@ilcanale.com
2437,mr. henry's restaurant,http://www.mrhenrysdc.com,capitol hill,mrhenrysdc@gmail.com
2686,raku,http://www.rakuasiandining.com/,friendship heights,mthe@rakuasiandining.com
2917,the bachelor's mill,http://www.thebachelorsmill.com‎,waterfront,mvps2404@yahoo.com
3162,new heights restaurant,http://www.newheightsrestaurant.com,friendship heights,newheightsrestaurant@comcast.net
3201,cities restaurant & lounge,http://www.citieswashington.com,foggy bottom,office@citiesdc.com
2405,barrel,http://www.barreldc.com,capitol hill,paige@201bar.com
2810,paolo's ristorante,http://www.paolosristorante.com,georgetown,pgt@capitalrestaurants.com
2536,the pinch,http://www.thepinchdc.com,columbia heights,pinchdan@gmail.com
2873,po boy jim,http://www.poboyjimdc.com,h street,poboyjim709@gmail.com
2641,café citron,http://www.cafecitrondc.com,dupont circle,reservations@cafecitrondc.com
2776,fiola mare,http://www.fiolamaredc.com,georgetown,reservations@fabiotrabocchi.com
2637,the board room,http://www.boardroomdc.com,dupont circle,rich@boardroomdc.com
2608,ozio restaurant & lounge,http://www.oziodc.com,dupont circle,sales@oziodc.com
2707,nage bistro,http://www.nagerestaurant.com,dupont circle,salesdc@nagerestaurant.com
2618,taberna del alabardero,http://www.grupolezama.es,foggy bottom,saray@alabarderocatering.es
2909,slipstream,http://www.slipstreamdc.com,logan circle,sayhello@slipstreamdc.com
2999,mxdc cocina mexicana,http://www.mxdcrestaurant.com,downtown,seenaf@gmail.com
3099,izakaya seki,http://www.sekidc.com,u street,sekidc@gmail.com
3183,shenanigan's irish pub,http://www.shenaniganspubdc.com/,adams morgan,shenanigansadmo@yahoo.com
2389,simple bar and grill,http://www.simple-dc.com/,north dc,simplebarandgrill@gmail.com
2855,smith commons,http://www.smithcommonsdc.com,h street,smith@smithcommonsdc.com
3219,blue 44,http://www.blue44dc.com,north dc,social@blue44dc.com
3076,bar pilar,http://www.barpilar.com,u street,stephanie@barpilar.com
2907,the pig,http://www.thepigdc.com,logan circle,thebird@eatwelldc.com
2911,tortino restaurant,http://www.tortinorestaurant.com/index.html,logan circle,tortinorestaurant@gmail.com
2444,tortilla coast,http://www.tortillacoast.com,capitol hill,vcollar@cafedeluxe.com
2927,willie's brew & que,http://www.williesbrewnque.com,waterfront,williesadmin@barracksrow.net
3133,vinoteca wine bar & bistro,http://www.vinotecadc.com,u street,wine@vinotecadc.com
3215,a bar + kitchen,http://www.abardc.com,foggy bottom,agilley@abardc.com
2969,co co. sala,http://www.cocosala.com,downtown,contact@cocosala.com
2368,smoke & barrel,http://www.smokeandbarreldc.com,adams morgan,contact@smokeandbarreldc.com
2376,uniontown bar and grill,http://www.uniontowndc.com/,east of the river,contact@uniontowndc.com
2977,district chophouse & brewery,http://www.districtchophouse.com,downtown,district.banquets@chophouse.com
2837,boundary road restaurant,http://www.boundaryrd.com,h street,eat@boundaryrd.com
2475,graffiato,http://www.graffiatodc.com,downtown,eat@graffiatodc.com
2836,biergarten haus,http://www.biergartenhaus.com,h street,events@biergartenhaus.com
2382,old engine 12 restaurant,http://www.oldengine12restaurant.com/,east dc,events@oldengine12restaurant.com
2435,stanton & greene,http://www.stantonandgreene.com,capitol hill,events@stantonandgreene.com
2579,georgia brown's,http://www.gbrowns.com,downtown,gbr@capitalrestaurants.com
2796,j. paul's,http://www.jpaulsdc.com,georgetown,info@capitalrestaurants.com
2980,fiola da fabio trabocchi,http://www.fioladc.com,downtown,info@fioladc.com
2663,firefly,http://www.firefly-dc.com,dupont circle,info@firefly-dc.com
3227,hamilton's bar & grill,http://www.hamiltonsdc.com,downtown,info@hamiltonsdc.com
2692,i ricchi,http://www.iricchi.net,dupont circle,info@iricchidc.com
3164,lillies restaurant & bar,http://www.lilliesrestaurant.com,friendship heights,info@lilliesrestaurant.com
2532,meridian pint,http://www.meridianpint.com,columbia heights,info@meridianpint.com
2705,mission,http://www.missiondupont.com/,dupont circle,info@missiondupont.com
2609,panache restaurant,http://www.panacherestaurant.com,downtown,info@panacherestaurants.com
2508,paragon thai,http://www.paragonthairestaurant.com,friendship heights,info@paragonthairestaurant.com
2718,sette osteria,http://www.setteosteria-hub.com,dupont circle,info@setteosteria.com
2496,sixth engine,http://www.sixthengine.com,shaw,info@sixthengine.com
2352,grill from ipanema,http://www.thegrillfromipanema.com,adams morgan,info@thegrillfromipanema.com
2725,thomas foolery,http://www.thomasfoolerydc.com/,dupont circle,info@thomasfoolerydc.com
2621,zentan,https://www.kimptonhotels.com/boutique-hotels-in-dc-metro-area,downtown,info@zentanrestaurant.com
2342,jug & table,http://www.jugandtable.com/,adams morgan,jugandtabletc@roofersunion.com
2727,urbana,http://www.urbanadc.com,dupont circle,julia.hobbes@hotelpalomar.com
2814,ristorante la perla,http://www.laperlaofwashington.com,foggy bottom,laperla@laperla.us
2583,the oval room,http://www.ovalroom.com,downtown,ovalroom@ovalroom.com
2397,smith public trust,http://www.smithpublictrustdc.com,east dc,smith@smithpublictrustdc.com
2878,touché,http://www.touchedc.com,h street,touche@touchedc.com
